row_index,lotName,failureType,nativeSplit,split
745334,lot44857,none,Training,train
745335,lot44857,none,Training,train
745336,lot44857,none,Training,train
745337,lot44857,none,Training,train
745338,lot44857,none,Training,train
745341,lot44858,none,Training,train
745342,lot44858,none,Training,train
745345,lot44858,none,Training,train
745346,lot44858,none,Training,train
745347,lot44858,none,Training,train
745348,lot44858,Near-full,Training,train
745349,lot44858,none,Training,train
745350,lot44858,none,Training,train
745351,lot44858,none,Training,train
745352,lot44858,none,Training,train
745353,lot44858,none,Training,train
745354,lot44858,none,Training,train
745355,lot44858,none,Training,train
745356,lot44858,none,Training,train
745357,lot44858,none,Training,train
745358,lot44858,none,Training,train
745359,lot44858,none,Training,train
745360,lot44858,none,Training,train
745361,lot44858,none,Training,train
745362,lot44858,none,Training,train
745363,lot44858,none,Training,train
745364,lot44858,none,Training,train
745366,lot44859,none,Training,validation
745367,lot44859,none,Training,validation
745368,lot44859,none,Training,validation
745369,lot44859,none,Training,validation
745370,lot44859,none,Training,validation
745371,lot44859,Near-full,Training,validation
745372,lot44859,none,Training,validation
745373,lot44859,none,Training,validation
745374,lot44859,none,Training,validation
745376,lot44859,none,Training,validation
745379,lot44859,none,Training,validation
745380,lot44859,none,Training,validation
745381,lot44859,none,Training,validation
745382,lot44859,none,Training,validation
745383,lot44859,none,Training,validation
745384,lot44859,none,Training,validation
745385,lot44859,none,Training,validation
745386,lot44859,none,Training,validation
745387,lot44859,none,Training,validation
745389,lot44859,none,Training,validation
745390,lot44860,none,Training,train
745391,lot44860,none,Training,train
745393,lot44860,none,Training,train
745394,lot44860,none,Training,train
745395,lot44860,none,Training,train
745396,lot44860,none,Training,train
745397,lot44860,none,Training,train
745398,lot44860,none,Training,train
745399,lot44860,none,Training,train
745400,lot44860,none,Training,train
745401,lot44860,none,Training,train
745403,lot44860,none,Training,train
745405,lot44860,none,Training,train
745406,lot44860,none,Training,train
745407,lot44860,none,Training,train
745408,lot44860,none,Training,train
745410,lot44860,none,Training,train
745411,lot44860,none,Training,train
745412,lot44860,none,Training,train
745413,lot44860,none,Training,train
745414,lot44860,none,Training,train
745415,lot44861,none,Training,test
745416,lot44861,none,Training,test
745417,lot44861,Scratch,Training,test
745418,lot44861,none,Training,test
745419,lot44861,none,Training,test
745420,lot44861,Loc,Training,test
745421,lot44861,none,Training,test
745422,lot44861,none,Training,test
745423,lot44861,none,Training,test
745424,lot44861,none,Training,test
745425,lot44861,none,Training,test
745426,lot44861,none,Training,test
745427,lot44861,none,Training,test
745428,lot44861,none,Training,test
745429,lot44861,none,Training,test
745430,lot44861,none,Training,test
745432,lot44861,none,Training,test
745433,lot44861,none,Training,test
745434,lot44861,none,Training,test
745435,lot44861,Edge-Loc,Training,test
745436,lot44861,none,Training,test
745437,lot44861,none,Training,test
745438,lot44861,none,Training,test
745439,lot44861,none,Training,test
745440,lot44862,none,Training,train
745441,lot44862,none,Training,train
745442,lot44862,none,Training,train
745443,lot44862,none,Training,train
745444,lot44862,none,Training,train
745445,lot44862,none,Training,train
745446,lot44862,none,Training,train
745447,lot44862,none,Training,train
745448,lot44862,none,Training,train
745449,lot44862,none,Training,train
745450,lot44862,none,Training,train
745451,lot44862,none,Training,train
745452,lot44862,none,Training,train
745453,lot44862,none,Training,train
745454,lot44862,none,Training,train
745455,lot44862,none,Training,train
745456,lot44862,none,Training,train
745457,lot44862,none,Training,train
745458,lot44862,none,Training,train
745459,lot44862,none,Training,train
745460,lot44862,none,Training,train
745461,lot44862,none,Training,train
745462,lot44862,none,Training,train
745463,lot44862,none,Training,train
745464,lot44862,none,Training,train
745465,lot44863,none,Training,train
745466,lot44863,none,Training,train
745468,lot44863,none,Training,train
745469,lot44863,none,Training,train
745470,lot44863,none,Training,train
745471,lot44863,none,Training,train
745472,lot44863,none,Training,train
745473,lot44863,none,Training,train
745474,lot44863,none,Training,train
745475,lot44863,none,Training,train
745476,lot44863,none,Training,train
745477,lot44863,none,Training,train
745478,lot44863,none,Training,train
745479,lot44863,none,Training,train
745481,lot44863,none,Training,train
745482,lot44863,none,Training,train
745483,lot44863,none,Training,train
745484,lot44863,none,Training,train
745485,lot44863,none,Training,train
745486,lot44863,none,Training,train
745487,lot44863,none,Training,train
745488,lot44863,none,Training,train
745489,lot44863,none,Training,train
745490,lot44864,none,Training,train
745491,lot44864,none,Training,train
745492,lot44864,none,Training,train
745493,lot44864,none,Training,train
745494,lot44864,none,Training,train
745495,lot44864,none,Training,train
745496,lot44864,none,Training,train
745497,lot44864,Edge-Loc,Training,train
745498,lot44864,Edge-Loc,Training,train
745499,lot44864,none,Training,train
745500,lot44864,none,Training,train
745501,lot44864,none,Training,train
745502,lot44864,none,Training,train
745503,lot44864,none,Training,train
745504,lot44864,none,Training,train
745505,lot44864,none,Training,train
745507,lot44864,none,Training,train
745508,lot44864,none,Training,train
745509,lot44864,none,Training,train
745510,lot44864,none,Training,train
745512,lot44864,none,Training,train
745513,lot44864,none,Training,train
745514,lot44864,none,Training,train
745515,lot44865,none,Training,validation
745516,lot44865,none,Training,validation
745517,lot44865,none,Training,validation
745518,lot44865,none,Training,validation
745520,lot44865,none,Training,validation
745521,lot44865,none,Training,validation
745522,lot44865,none,Training,validation
745523,lot44865,none,Training,validation
745524,lot44865,none,Training,validation
745525,lot44865,Edge-Loc,Training,validation
745526,lot44865,none,Training,validation
745527,lot44865,none,Training,validation
745528,lot44865,none,Training,validation
745529,lot44865,none,Training,validation
745530,lot44865,none,Training,validation
745531,lot44865,none,Training,validation
745532,lot44865,none,Training,validation
745533,lot44865,none,Training,validation
745534,lot44865,none,Training,validation
745535,lot44865,none,Training,validation
745536,lot44865,Edge-Loc,Training,validation
745537,lot44865,none,Training,validation
745538,lot44865,none,Training,validation
745539,lot44865,none,Training,validation
745540,lot44866,none,Training,validation
745541,lot44866,none,Training,validation
745542,lot44866,none,Training,validation
745543,lot44866,none,Training,validation
745544,lot44866,none,Training,validation
745545,lot44866,none,Training,validation
745546,lot44866,none,Training,validation
745547,lot44866,none,Training,validation
745548,lot44866,none,Training,validation
745549,lot44866,none,Training,validation
745550,lot44866,none,Training,validation
745551,lot44866,none,Training,validation
745552,lot44866,none,Training,validation
745553,lot44866,none,Training,validation
745554,lot44866,none,Training,validation
745555,lot44866,none,Training,validation
745556,lot44866,none,Training,validation
745557,lot44866,none,Training,validation
745558,lot44866,none,Training,validation
745559,lot44866,none,Training,validation
745560,lot44866,Loc,Training,validation
745561,lot44866,none,Training,validation
745562,lot44866,none,Training,validation
745563,lot44866,none,Training,validation
745564,lot44866,none,Training,validation
745565,lot44867,none,Training,train
745568,lot44867,none,Training,train
745569,lot44867,none,Training,train
745570,lot44867,none,Training,train
745571,lot44867,none,Training,train
745572,lot44867,none,Training,train
745573,lot44867,none,Training,train
745574,lot44867,none,Training,train
745575,lot44867,none,Training,train
745576,lot44867,none,Training,train
745577,lot44867,none,Training,train
745580,lot44867,none,Training,train
745581,lot44867,none,Training,train
745582,lot44867,none,Training,train
745583,lot44867,none,Training,train
745584,lot44867,none,Training,train
745585,lot44867,none,Training,train
745586,lot44867,none,Training,train
745587,lot44867,none,Training,train
745588,lot44867,none,Training,train
745589,lot44867,none,Training,train
745590,lot44868,none,Training,train
745591,lot44868,none,Training,train
745593,lot44868,none,Training,train
745594,lot44868,none,Training,train
745595,lot44868,none,Training,train
745596,lot44868,none,Training,train
745597,lot44868,none,Training,train
745598,lot44868,none,Training,train
745599,lot44868,none,Training,train
745600,lot44868,none,Training,train
745601,lot44868,none,Training,train
745602,lot44868,none,Training,train
745603,lot44868,none,Training,train
745604,lot44868,none,Training,train
745605,lot44868,none,Training,train
745606,lot44868,none,Training,train
745607,lot44868,none,Training,train
745608,lot44868,none,Training,train
745609,lot44868,none,Training,train
745610,lot44868,none,Training,train
745611,lot44868,none,Training,train
745612,lot44868,Edge-Loc,Training,train
745613,lot44868,none,Training,train
745614,lot44868,none,Training,train
745615,lot44869,none,Training,validation
745616,lot44869,none,Training,validation
745617,lot44869,none,Training,validation
745618,lot44869,none,Training,validation
745619,lot44869,none,Training,validation
745620,lot44869,none,Training,validation
745621,lot44869,none,Training,validation
745622,lot44869,none,Training,validation
745623,lot44869,none,Training,validation
745624,lot44869,none,Training,validation
745625,lot44869,none,Training,validation
745627,lot44869,none,Training,validation
745628,lot44869,none,Training,validation
745629,lot44869,none,Training,validation
745630,lot44869,none,Training,validation
745631,lot44869,none,Training,validation
745632,lot44869,none,Training,validation
745633,lot44869,none,Training,validation
745634,lot44869,none,Training,validation
745635,lot44869,none,Training,validation
745636,lot44869,none,Training,validation
745637,lot44869,none,Training,validation
745638,lot44869,none,Training,validation
745639,lot44869,none,Training,validation
745640,lot44870,none,Training,train
745641,lot44870,none,Training,train
745642,lot44870,none,Training,train
745643,lot44870,none,Training,train
745644,lot44870,none,Training,train
745645,lot44870,none,Training,train
745646,lot44870,none,Training,train
745647,lot44870,none,Training,train
745649,lot44870,none,Training,train
745650,lot44870,none,Training,train
745651,lot44870,none,Training,train
745652,lot44870,none,Training,train
745653,lot44870,none,Training,train
745654,lot44870,none,Training,train
745655,lot44870,none,Training,train
745656,lot44870,none,Training,train
745657,lot44870,none,Training,train
745658,lot44870,none,Training,train
745659,lot44870,none,Training,train
745660,lot44870,none,Training,train
745661,lot44870,Edge-Loc,Training,train
745662,lot44870,none,Training,train
745663,lot44870,none,Training,train
745664,lot44870,none,Training,train
745665,lot44871,none,Training,train
745666,lot44871,none,Training,train
745667,lot44871,none,Training,train
745668,lot44871,none,Training,train
745669,lot44871,none,Training,train
745670,lot44871,none,Training,train
745671,lot44871,none,Training,train
745672,lot44871,none,Training,train
745673,lot44871,none,Training,train
745674,lot44871,none,Training,train
745675,lot44871,none,Training,train
745676,lot44871,none,Training,train
745677,lot44871,none,Training,train
745678,lot44871,none,Training,train
745679,lot44871,none,Training,train
745680,lot44871,none,Training,train
745681,lot44871,none,Training,train
745682,lot44871,none,Training,train
745683,lot44871,none,Training,train
745684,lot44871,none,Training,train
745685,lot44871,Loc,Training,train
745686,lot44871,none,Training,train
745687,lot44871,none,Training,train
745688,lot44871,none,Training,train
745689,lot44871,none,Training,train
745690,lot44872,none,Training,train
745691,lot44872,Edge-Loc,Training,train
745693,lot44872,none,Training,train
745694,lot44872,none,Training,train
745695,lot44872,none,Training,train
745696,lot44872,none,Training,train
745697,lot44872,none,Training,train
745698,lot44872,none,Training,train
745699,lot44872,none,Training,train
745700,lot44872,none,Training,train
745701,lot44872,none,Training,train
745702,lot44872,none,Training,train
745703,lot44872,none,Training,train
745704,lot44872,none,Training,train
745705,lot44872,none,Training,train
745706,lot44872,none,Training,train
745707,lot44872,none,Training,train
745708,lot44872,none,Training,train
745709,lot44872,none,Training,train
745710,lot44872,none,Training,train
745711,lot44872,none,Training,train
745712,lot44872,none,Training,train
745713,lot44872,none,Training,train
745714,lot44872,none,Training,train
745715,lot44873,none,Training,train
745716,lot44873,none,Training,train
745717,lot44873,none,Training,train
745718,lot44873,none,Training,train
745719,lot44873,none,Training,train
745720,lot44873,none,Training,train
745721,lot44873,none,Training,train
745722,lot44873,none,Training,train
745723,lot44873,none,Training,train
745724,lot44873,none,Training,train
745726,lot44873,none,Training,train
745727,lot44873,none,Training,train
745728,lot44873,none,Training,train
745729,lot44873,none,Training,train
745730,lot44873,none,Training,train
745731,lot44873,none,Training,train
745732,lot44873,none,Training,train
745733,lot44873,none,Training,train
745734,lot44873,none,Training,train
745735,lot44873,none,Training,train
745736,lot44873,none,Training,train
745737,lot44873,none,Training,train
745738,lot44873,none,Training,train
745739,lot44873,none,Training,train
745740,lot44874,none,Training,train
745741,lot44874,none,Training,train
745742,lot44874,none,Training,train
745743,lot44874,none,Training,train
745744,lot44874,none,Training,train
745745,lot44874,none,Training,train
745746,lot44874,none,Training,train
745747,lot44874,none,Training,train
745748,lot44874,none,Training,train
745749,lot44874,none,Training,train
745750,lot44874,none,Training,train
745751,lot44874,none,Training,train
745752,lot44874,none,Training,train
745753,lot44874,none,Training,train
745754,lot44874,none,Training,train
745755,lot44874,none,Training,train
745756,lot44874,none,Training,train
745757,lot44874,none,Training,train
745758,lot44874,none,Training,train
745759,lot44874,none,Training,train
745760,lot44874,none,Training,train
745761,lot44874,none,Training,train
745762,lot44874,none,Training,train
745763,lot44874,none,Training,train
745764,lot44874,none,Training,train
745765,lot44875,none,Training,train
745766,lot44875,none,Training,train
745767,lot44875,none,Training,train
745768,lot44875,none,Training,train
745769,lot44875,Center,Training,train
745770,lot44875,none,Training,train
745772,lot44875,none,Training,train
745773,lot44875,none,Training,train
745775,lot44875,none,Training,train
745776,lot44875,none,Training,train
745777,lot44875,none,Training,train
745778,lot44875,none,Training,train
745780,lot44875,none,Training,train
745781,lot44875,none,Training,train
745782,lot44875,none,Training,train
745783,lot44875,none,Training,train
745784,lot44875,Center,Training,train
745785,lot44875,none,Training,train
745786,lot44875,none,Training,train
745787,lot44875,none,Training,train
745788,lot44875,none,Training,train
745789,lot44875,none,Training,train
745790,lot44876,none,Training,train
745791,lot44876,none,Training,train
745792,lot44876,none,Training,train
745793,lot44876,none,Training,train
745794,lot44876,none,Training,train
745795,lot44876,none,Training,train
745796,lot44876,none,Training,train
745797,lot44876,none,Training,train
745798,lot44876,none,Training,train
745799,lot44876,none,Training,train
745800,lot44876,none,Training,train
745801,lot44876,none,Training,train
745802,lot44876,none,Training,train
745803,lot44876,none,Training,train
745804,lot44876,none,Training,train
745805,lot44876,none,Training,train
745806,lot44876,none,Training,train
745807,lot44876,none,Training,train
745808,lot44876,none,Training,train
745810,lot44876,none,Training,train
745811,lot44876,none,Training,train
745812,lot44876,none,Training,train
745813,lot44876,none,Training,train
745814,lot44876,none,Training,train
745815,lot44877,none,Training,validation
745816,lot44877,none,Training,validation
745817,lot44877,none,Training,validation
745818,lot44877,none,Training,validation
745819,lot44877,none,Training,validation
745820,lot44877,none,Training,validation
745821,lot44877,none,Training,validation
745822,lot44877,none,Training,validation
745823,lot44877,none,Training,validation
745824,lot44877,none,Training,validation
745825,lot44877,none,Training,validation
745826,lot44877,none,Training,validation
745827,lot44877,none,Training,validation
745828,lot44877,none,Training,validation
745829,lot44877,none,Training,validation
745830,lot44877,none,Training,validation
745831,lot44877,none,Training,validation
745832,lot44877,none,Training,validation
745833,lot44877,none,Training,validation
745834,lot44877,none,Training,validation
745835,lot44877,none,Training,validation
745836,lot44877,none,Training,validation
745837,lot44877,none,Training,validation
745838,lot44877,none,Training,validation
745839,lot44877,none,Training,validation
745840,lot44878,none,Training,train
745841,lot44878,none,Training,train
745843,lot44878,none,Training,train
745844,lot44878,none,Training,train
745845,lot44878,none,Training,train
745846,lot44878,none,Training,train
745849,lot44878,none,Training,train
745850,lot44878,none,Training,train
745851,lot44878,none,Training,train
745852,lot44878,none,Training,train
745853,lot44878,none,Training,train
745854,lot44878,none,Training,train
745855,lot44878,none,Training,train
745856,lot44878,none,Training,train
745857,lot44878,none,Training,train
745858,lot44878,none,Training,train
745859,lot44878,none,Training,train
745860,lot44878,none,Training,train
745861,lot44878,none,Training,train
745862,lot44878,none,Training,train
745863,lot44878,none,Training,train
745864,lot44878,none,Training,train
745865,lot44879,none,Training,train
745867,lot44879,none,Training,train
745868,lot44879,none,Training,train
745869,lot44879,none,Training,train
745870,lot44879,none,Training,train
745871,lot44879,none,Training,train
745872,lot44879,none,Training,train
745873,lot44879,none,Training,train
745874,lot44879,none,Training,train
745875,lot44879,none,Training,train
745876,lot44879,none,Training,train
745877,lot44879,none,Training,train
745878,lot44879,none,Training,train
745879,lot44879,none,Training,train
745880,lot44879,none,Training,train
745881,lot44879,none,Training,train
745882,lot44879,none,Training,train
745884,lot44879,none,Training,train
745885,lot44879,none,Training,train
745886,lot44879,none,Training,train
745888,lot44879,none,Training,train
745889,lot44879,none,Training,train
745890,lot44880,none,Training,train
745891,lot44880,none,Training,train
745892,lot44880,none,Training,train
745893,lot44880,Edge-Loc,Training,train
745894,lot44880,none,Training,train
745895,lot44880,none,Training,train
745896,lot44880,none,Training,train
745897,lot44880,Loc,Training,train
745898,lot44880,none,Training,train
745899,lot44880,none,Training,train
745901,lot44880,none,Training,train
745902,lot44880,Edge-Loc,Training,train
745903,lot44880,none,Training,train
745904,lot44880,none,Training,train
745905,lot44880,none,Training,train
745906,lot44880,none,Training,train
745907,lot44880,none,Training,train
745908,lot44880,none,Training,train
745909,lot44880,none,Training,train
745910,lot44880,none,Training,train
745911,lot44880,none,Training,train
745912,lot44880,none,Training,train
745913,lot44880,none,Training,train
745914,lot44880,none,Training,train
745915,lot44881,none,Training,train
745916,lot44881,none,Training,train
745917,lot44881,none,Training,train
745918,lot44881,none,Training,train
745919,lot44881,none,Training,train
745921,lot44881,none,Training,train
745922,lot44881,none,Training,train
745923,lot44881,none,Training,train
745924,lot44881,none,Training,train
745925,lot44881,none,Training,train
745926,lot44881,none,Training,train
745927,lot44881,none,Training,train
745928,lot44881,none,Training,train
745929,lot44881,none,Training,train
745930,lot44881,none,Training,train
745931,lot44881,none,Training,train
745932,lot44881,none,Training,train
745933,lot44881,none,Training,train
745934,lot44881,none,Training,train
745935,lot44881,none,Training,train
745936,lot44881,none,Training,train
745937,lot44881,none,Training,train
745938,lot44881,none,Training,train
745939,lot44881,none,Training,train
745940,lot44882,none,Training,train
745941,lot44882,Edge-Loc,Training,train
745942,lot44882,none,Training,train
745943,lot44882,none,Training,train
745944,lot44882,none,Training,train
745945,lot44882,none,Training,train
745946,lot44882,none,Training,train
745948,lot44882,none,Training,train
745949,lot44882,none,Training,train
745950,lot44882,none,Training,train
745951,lot44882,none,Training,train
745952,lot44882,none,Training,train
745953,lot44882,none,Training,train
745954,lot44882,none,Training,train
745955,lot44882,none,Training,train
745956,lot44882,none,Training,train
745958,lot44882,none,Training,train
745959,lot44882,none,Training,train
745960,lot44882,none,Training,train
745961,lot44882,none,Training,train
745962,lot44882,none,Training,train
745963,lot44882,none,Training,train
745965,lot44883,none,Training,train
745966,lot44883,none,Training,train
745967,lot44883,none,Training,train
745968,lot44883,none,Training,train
745969,lot44883,none,Training,train
745970,lot44883,none,Training,train
745971,lot44883,none,Training,train
745973,lot44883,none,Training,train
745974,lot44883,none,Training,train
745975,lot44883,none,Training,train
745976,lot44883,none,Training,train
745977,lot44883,none,Training,train
745978,lot44883,none,Training,train
745979,lot44883,none,Training,train
745980,lot44883,none,Training,train
745982,lot44883,none,Training,train
745983,lot44883,Edge-Loc,Training,train
745984,lot44883,none,Training,train
745985,lot44883,none,Training,train
745986,lot44883,none,Training,train
745987,lot44883,none,Training,train
745988,lot44883,none,Training,train
745989,lot44883,none,Training,train
745990,lot44884,none,Training,train
745991,lot44884,none,Training,train
745992,lot44884,none,Training,train
745993,lot44884,none,Training,train
745994,lot44884,none,Training,train
745995,lot44884,none,Training,train
745996,lot44884,none,Training,train
745997,lot44884,none,Training,train
745998,lot44884,none,Training,train
745999,lot44884,none,Training,train
746000,lot44884,none,Training,train
746001,lot44884,none,Training,train
746002,lot44884,none,Training,train
746004,lot44884,none,Training,train
746005,lot44884,none,Training,train
746006,lot44884,none,Training,train
746007,lot44884,none,Training,train
746008,lot44884,none,Training,train
746009,lot44884,none,Training,train
746010,lot44884,none,Training,train
746011,lot44884,none,Training,train
746012,lot44884,none,Training,train
746013,lot44884,none,Training,train
746014,lot44884,none,Training,train
746016,lot44885,none,Training,test
746017,lot44885,none,Training,test
746018,lot44885,none,Training,test
746019,lot44885,none,Training,test
746020,lot44885,none,Training,test
746021,lot44885,none,Training,test
746024,lot44885,none,Training,test
746025,lot44885,none,Training,test
746026,lot44885,none,Training,test
746027,lot44885,none,Training,test
746028,lot44885,none,Training,test
746029,lot44885,none,Training,test
746030,lot44885,none,Training,test
746031,lot44885,none,Training,test
746032,lot44885,none,Training,test
746033,lot44885,none,Training,test
746034,lot44885,none,Training,test
746035,lot44885,none,Training,test
746036,lot44885,none,Training,test
746037,lot44885,none,Training,test
746038,lot44885,none,Training,test
746039,lot44885,none,Training,test
746040,lot44886,none,Training,train
746041,lot44886,none,Training,train
746042,lot44886,none,Training,train
746043,lot44886,none,Training,train
746044,lot44886,none,Training,train
746045,lot44886,none,Training,train
746046,lot44886,none,Training,train
746047,lot44886,none,Training,train
746048,lot44886,none,Training,train
746049,lot44886,none,Training,train
746050,lot44886,none,Training,train
746051,lot44886,none,Training,train
746052,lot44886,none,Training,train
746053,lot44886,none,Training,train
746054,lot44886,none,Training,train
746055,lot44886,none,Training,train
746056,lot44886,none,Training,train
746057,lot44886,none,Training,train
746058,lot44886,none,Training,train
746059,lot44886,none,Training,train
746060,lot44886,none,Training,train
746061,lot44886,none,Training,train
746062,lot44886,none,Training,train
746063,lot44886,none,Training,train
746065,lot44887,none,Training,train
746066,lot44887,none,Training,train
746067,lot44887,none,Training,train
746068,lot44887,none,Training,train
746069,lot44887,none,Training,train
746070,lot44887,none,Training,train
746071,lot44887,none,Training,train
746072,lot44887,none,Training,train
746073,lot44887,none,Training,train
746074,lot44887,none,Training,train
746075,lot44887,none,Training,train
746076,lot44887,none,Training,train
746077,lot44887,none,Training,train
746078,lot44887,none,Training,train
746079,lot44887,none,Training,train
746080,lot44887,none,Training,train
746082,lot44887,none,Training,train
746084,lot44887,none,Training,train
746085,lot44887,none,Training,train
746086,lot44887,none,Training,train
746087,lot44887,none,Training,train
746088,lot44887,none,Training,train
746089,lot44887,none,Training,train
746090,lot44888,none,Training,train
746091,lot44888,none,Training,train
746092,lot44888,none,Training,train
746093,lot44888,none,Training,train
746094,lot44888,none,Training,train
746095,lot44888,none,Training,train
746096,lot44888,none,Training,train
746097,lot44888,none,Training,train
746098,lot44888,none,Training,train
746099,lot44888,none,Training,train
746100,lot44888,none,Training,train
746101,lot44888,none,Training,train
746102,lot44888,none,Training,train
746103,lot44888,none,Training,train
746104,lot44888,none,Training,train
746105,lot44888,none,Training,train
746106,lot44888,none,Training,train
746107,lot44888,none,Training,train
746108,lot44888,none,Training,train
746109,lot44888,none,Training,train
746110,lot44888,none,Training,train
746111,lot44888,none,Training,train
746112,lot44888,none,Training,train
746113,lot44888,none,Training,train
746114,lot44888,none,Training,train
746115,lot44889,none,Training,train
746116,lot44889,none,Training,train
746118,lot44889,none,Training,train
746119,lot44889,none,Training,train
746120,lot44889,none,Training,train
746121,lot44889,none,Training,train
746122,lot44889,none,Training,train
746123,lot44889,none,Training,train
746124,lot44889,none,Training,train
746125,lot44889,none,Training,train
746126,lot44889,none,Training,train
746127,lot44889,none,Training,train
746128,lot44889,none,Training,train
746129,lot44889,none,Training,train
746130,lot44889,none,Training,train
746131,lot44889,none,Training,train
746132,lot44889,none,Training,train
746133,lot44889,none,Training,train
746135,lot44889,none,Training,train
746136,lot44889,none,Training,train
746137,lot44889,Edge-Loc,Training,train
746138,lot44889,none,Training,train
746139,lot44889,none,Training,train
746140,lot44890,none,Training,validation
746141,lot44890,none,Training,validation
746142,lot44890,none,Training,validation
746143,lot44890,none,Training,validation
746144,lot44890,none,Training,validation
746145,lot44890,none,Training,validation
746146,lot44890,none,Training,validation
746147,lot44890,none,Training,validation
746148,lot44890,none,Training,validation
746149,lot44890,none,Training,validation
746150,lot44890,none,Training,validation
746151,lot44890,none,Training,validation
746152,lot44890,none,Training,validation
746155,lot44890,none,Training,validation
746156,lot44890,none,Training,validation
746157,lot44890,none,Training,validation
746158,lot44890,none,Training,validation
746159,lot44890,none,Training,validation
746160,lot44890,none,Training,validation
746161,lot44890,none,Training,validation
746162,lot44890,none,Training,validation
746164,lot44890,none,Training,validation
746165,lot44891,none,Training,train
746166,lot44891,none,Training,train
746167,lot44891,none,Training,train
746169,lot44891,none,Training,train
746170,lot44891,none,Training,train
746171,lot44891,none,Training,train
746172,lot44891,Donut,Training,train
746173,lot44891,none,Training,train
746174,lot44891,none,Training,train
746175,lot44891,none,Training,train
746176,lot44891,none,Training,train
746177,lot44891,none,Training,train
746178,lot44891,none,Training,train
746179,lot44891,none,Training,train
746180,lot44891,none,Training,train
746181,lot44891,none,Training,train
746182,lot44891,none,Training,train
746183,lot44891,none,Training,train
746184,lot44891,none,Training,train
746185,lot44891,none,Training,train
746186,lot44891,none,Training,train
746187,lot44891,none,Training,train
746188,lot44891,none,Training,train
746189,lot44891,none,Training,train
746190,lot44892,none,Training,train
746191,lot44892,none,Training,train
746192,lot44892,none,Training,train
746194,lot44892,none,Training,train
746195,lot44892,none,Training,train
746196,lot44892,none,Training,train
746197,lot44892,Scratch,Training,train
746198,lot44892,none,Training,train
746199,lot44892,none,Training,train
746200,lot44892,none,Training,train
746201,lot44892,none,Training,train
746202,lot44892,none,Training,train
746203,lot44892,none,Training,train
746204,lot44892,none,Training,train
746205,lot44892,none,Training,train
746206,lot44892,none,Training,train
746207,lot44892,none,Training,train
746208,lot44892,none,Training,train
746209,lot44892,none,Training,train
746210,lot44892,none,Training,train
746211,lot44892,none,Training,train
746212,lot44892,none,Training,train
746213,lot44892,none,Training,train
746214,lot44892,none,Training,train
746215,lot44893,none,Training,train
746216,lot44893,none,Training,train
746217,lot44893,none,Training,train
746218,lot44893,none,Training,train
746219,lot44893,none,Training,train
746220,lot44893,none,Training,train
746221,lot44893,none,Training,train
746222,lot44893,none,Training,train
746224,lot44893,none,Training,train
746225,lot44893,none,Training,train
746226,lot44893,none,Training,train
746227,lot44893,none,Training,train
746228,lot44893,none,Training,train
746229,lot44893,none,Training,train
746230,lot44893,none,Training,train
746232,lot44893,none,Training,train
746234,lot44893,none,Training,train
746235,lot44893,none,Training,train
746236,lot44893,none,Training,train
746237,lot44893,none,Training,train
746238,lot44893,none,Training,train
746239,lot44893,none,Training,train
746240,lot44894,none,Training,validation
746241,lot44894,none,Training,validation
746242,lot44894,none,Training,validation
746243,lot44894,none,Training,validation
746244,lot44894,none,Training,validation
746245,lot44894,none,Training,validation
746246,lot44894,none,Training,validation
746247,lot44894,none,Training,validation
746248,lot44894,none,Training,validation
746249,lot44894,none,Training,validation
746250,lot44894,none,Training,validation
746251,lot44894,none,Training,validation
746252,lot44894,Random,Training,validation
746253,lot44894,none,Training,validation
746254,lot44894,none,Training,validation
746255,lot44894,none,Training,validation
746256,lot44894,none,Training,validation
746257,lot44894,none,Training,validation
746258,lot44894,none,Training,validation
746259,lot44894,none,Training,validation
746260,lot44894,none,Training,validation
746261,lot44894,none,Training,validation
746262,lot44894,none,Training,validation
746263,lot44894,none,Training,validation
746264,lot44894,none,Training,validation
746265,lot44895,none,Training,train
746267,lot44895,none,Training,train
746268,lot44895,none,Training,train
746269,lot44895,none,Training,train
746270,lot44895,none,Training,train
746272,lot44895,none,Training,train
746273,lot44895,none,Training,train
746274,lot44895,none,Training,train
746275,lot44895,none,Training,train
746276,lot44895,none,Training,train
746277,lot44895,none,Training,train
746278,lot44895,none,Training,train
746279,lot44895,none,Training,train
746280,lot44895,none,Training,train
746281,lot44895,none,Training,train
746282,lot44895,none,Training,train
746283,lot44895,none,Training,train
746284,lot44895,none,Training,train
746285,lot44895,none,Training,train
746286,lot44895,none,Training,train
746287,lot44895,none,Training,train
746288,lot44895,none,Training,train
746289,lot44895,Loc,Training,train
746290,lot44896,none,Training,train
746291,lot44896,none,Training,train
746293,lot44896,none,Training,train
746294,lot44896,none,Training,train
746295,lot44896,none,Training,train
746296,lot44896,none,Training,train
746297,lot44896,none,Training,train
746298,lot44896,none,Training,train
746299,lot44896,none,Training,train
746300,lot44896,none,Training,train
746302,lot44896,none,Training,train
746303,lot44896,none,Training,train
746304,lot44896,none,Training,train
746305,lot44896,none,Training,train
746306,lot44896,none,Training,train
746307,lot44896,none,Training,train
746308,lot44896,none,Training,train
746309,lot44896,none,Training,train
746310,lot44896,none,Training,train
746311,lot44896,none,Training,train
746312,lot44896,none,Training,train
